OTUID,kingdom,phylum,class,order,family,genus,species,confidence
OTU_460,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,1
OTU_461,Bacteria,,,,,,,0.99
OTU_466,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,Dietzia,,0.99
OTU_467,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,,1
OTU_464,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,gut,metagenome,1
OTU_465,Bacteria,Cyanobacteria,4C0d-2,YS2,,,,1
OTU_1697,Bacteria,,,,,,,0.99
OTU_1696,Bacteria,OD1,ZB2,,,,,1
OTU_468,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,0.86
OTU_469,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,1
OTU_1693,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.99
OTU_1692,Bacteria,,,,,,,0.99
OTU_1691,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Scytonemataceae,,,0.99
OTU_1690,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,,1
OTU_264,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,,1
OTU_265,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,1
OTU_266,Bacteria,Proteobacteria,,,,,,0.82
OTU_267,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,1
OTU_260,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,,1
OTU_261,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,faecium,1
OTU_262,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,1
OTU_263,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,,1
OTU_268,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,,1
OTU_269,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,,1
OTU_2901,Bacteria,OD1,ZB2,,,,,0.97
OTU_1438,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.88
OTU_3479,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,,0.92
OTU_3478,Bacteria,OD1,ZB2,,,,,0.82
OTU_3475,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.93
OTU_3474,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.86
OTU_3477,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,,1
OTU_3476,Bacteria,Chloroflexi,Anaerolineae,WCHB1-50,,,,1
OTU_3471,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.81
OTU_3470,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,1
OTU_3473,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,,0.87
OTU_3472,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.97
OTU_3871,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,1
OTU_3870,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens,1
OTU_3509,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.95
OTU_1183,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Lutibacterium,,0.94
OTU_1182,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_1181,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,,,1
OTU_1180,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,1
OTU_1187,Bacteria,,,,,,,1
OTU_1186,Bacteria,,,,,,,1
OTU_1185,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,1
OTU_1184,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,,1
OTU_3875,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,,,,0.98
OTU_1189,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,1
OTU_1188,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,0.98
OTU_3874,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,,0.81
OTU_1741,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,1
OTU_1740,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,1
OTU_1743,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nigrescens,1
OTU_1742,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.81
OTU_1745,Bacteria,,,,,,,0.96
OTU_1744,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_868,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.92
OTU_869,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,,0.99
OTU_866,Bacteria,FBP,,,,,,1
OTU_867,Bacteria,OD1,ZB2,,,,,0.94
OTU_864,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.99
OTU_865,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_862,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,,,0.95
OTU_863,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Siphonobacter,aquaeclarae,0.9
OTU_860,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,,1
OTU_861,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Ornithobacterium,,0.95
OTU_3971,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],,,0.98
OTU_3624,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,0.8
OTU_3625,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,0.97
OTU_2876,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,1
OTU_2719,Bacteria,,,,,,,0.91
OTU_3975,Bacteria,Chloroflexi,Anaerolineae,,,,,0.96
OTU_3566,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,0.97
OTU_2718,Bacteria,Gemmatimonadetes,Gemmatimonadetes,KD8-87,,,,0.93
OTU_3976,Bacteria,Planctomycetes,vadinHA49,p04_C01,,,,0.87
OTU_1536,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,,1
OTU_3977,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Dermabacter,,1
OTU_3364,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,0.99
OTU_1537,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,,0.99
OTU_1534,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,,,0.81
OTU_2988,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,,,0.89
OTU_2989,Bacteria,Planctomycetes,BD7-11,,,,,0.96
OTU_2986,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,1
OTU_2987,Bacteria,Tenericutes,Mollicutes,RF39,,,,0.98
OTU_2877,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,,1
OTU_1535,Bacteria,OP11,OP11-3,,,,,0.98
OTU_2982,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,1
OTU_2983,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,0.95
OTU_2980,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,0.81
OTU_2981,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,0.96
OTU_655,Bacteria,Proteobacteria,Deltaproteobacteria,FAC87,,,,0.99
OTU_654,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,,1
OTU_657,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,0.98
OTU_2894,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,,0.97
OTU_124,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,,1
OTU_2895,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.85
OTU_2874,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.97
OTU_123,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,,1
OTU_3564,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,0.82
OTU_1606,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_650,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,,1
OTU_1352,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.9
OTU_1353,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,,0.8
OTU_1350,Bacteria,TM6,SJA-4,,,,,0.99
OTU_1351,Bacteria,WPS-2,,,,,,1
OTU_1356,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,0.98
OTU_1357,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,,1
OTU_1354,Bacteria,,,,,,,0.99
OTU_1355,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Segetibacter,,1
OTU_3905,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Segetibacter,,1
OTU_2890,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,1
OTU_1358,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,0.99
OTU_1359,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,,1
OTU_3901,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.95
OTU_3900,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.96
OTU_3903,Bacteria,Chloroflexi,C0119,,,,,1
OTU_2891,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_725,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophaga,,0.95
OTU_3508,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,1
OTU_2892,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,,1
OTU_2875,Bacteria,,,,,,,0.93
OTU_3563,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,,0.99
OTU_2893,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,,0.94
OTU_2799,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,1
OTU_3860,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],,,1
OTU_724,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_3618,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.85
OTU_1760,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.89
OTU_2872,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.9
OTU_3562,Bacteria,,,,,,,0.93
OTU_1608,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,1
OTU_1609,Bacteria,,,,,,,0.97
OTU_2798,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,1
OTU_1226,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,,0.92
OTU_1227,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,1
OTU_1224,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,,,0.95
OTU_1225,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,0.99
OTU_1222,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,0.97
OTU_1223,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,1
OTU_1220,Bacteria,TM7,TM7-1,,,,,1
OTU_1221,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_3879,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,1
OTU_3878,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,,1
OTU_1228,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,,,1
OTU_1229,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Petrobacter,succinatimandens,0.99
OTU_3367,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,0.97
OTU_2731,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.93
OTU_2870,Bacteria,,,,,,,0.99
OTU_3560,Bacteria,Chloroflexi,Gitt-GS-136,,,,,1
OTU_3739,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,0.92
OTU_1549,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Regiella,insecticola,0.89
OTU_1420,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.86
OTU_2730,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,,,1
OTU_3451,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,1
OTU_2871,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,,0.96
OTU_2335,Bacteria,,,,,,,1
OTU_2334,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,1
OTU_2337,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,0.99
OTU_2336,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Kineococcus,,1
OTU_2331,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,,1
OTU_2330,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.95
OTU_1548,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_2332,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,0.99
OTU_3702,Bacteria,,,,,,,1
OTU_2678,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_2339,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.89
OTU_2338,Bacteria,,,,,,,0.93
OTU_3430,Bacteria,TM7,TM7-3,I025,,,,1
OTU_1421,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,0.81
OTU_3814,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,,0.94
OTU_3597,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,1
OTU_2199,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,,1
OTU_2198,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,,1
OTU_2191,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.99
OTU_2190,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,1
OTU_2193,Unclassified,,,,,,,1
OTU_2192,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,,0.84
OTU_2195,Bacteria,Proteobacteria,Betaproteobacteria,,,,,1
OTU_2194,Bacteria,,,,,,,0.98
OTU_2197,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,0.85
OTU_2196,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_2429,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.99
OTU_2428,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,,,0.99
OTU_3110,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,1
OTU_3111,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,0.98
OTU_3116,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,,0.97
OTU_3117,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.91
OTU_3114,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,,0.96
OTU_2781,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,,0.98
OTU_2421,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,,1
OTU_2420,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,,1
OTU_2423,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,1
OTU_2422,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_2425,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,,1
OTU_2424,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,,0.96
OTU_2427,Bacteria,Tenericutes,RF3,ML615J-28,,,,0.89
OTU_2426,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,0.87
OTU_2520,Bacteria,Bacteroidetes,,,,,,0.97
OTU_2783,Bacteria,,,,,,,0.96
OTU_2784,Bacteria,SR1,,,,,,1
OTU_2785,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas,,0.98
OTU_2601,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,0.98
OTU_2600,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_2603,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,0.97
OTU_2602,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,0.99
OTU_2605,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,,1
OTU_2604,Bacteria,,,,,,,0.98
OTU_2607,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,,1
OTU_2606,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,AKIW874,,,1
OTU_2609,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,1
OTU_2608,Bacteria,Firmicutes,Bacilli,Bacillales,,,,1
OTU_2787,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,,0.85
OTU_1639,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.95
OTU_2734,Bacteria,,,,,,,0.91
OTU_152,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,,,0.99
OTU_153,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,,0.97
OTU_3493,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0.92
OTU_150,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter,,1
OTU_2239,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,1
OTU_2932,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,1
OTU_151,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,,,0.98
OTU_18,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0.99
OTU_19,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,1
OTU_3592,Bacteria,,,,,,,1
OTU_14,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.89
OTU_15,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,1
OTU_16,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,1
OTU_17,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,1
OTU_10,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Fructobacillus,,1
OTU_11,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.91
OTU_12,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,1
OTU_13,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,,1
OTU_3066,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,1
OTU_3067,Bacteria,,,,,,,0.94
OTU_2049,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.87
OTU_2048,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,,1
OTU_2519,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.98
OTU_154,Bacteria,Bacteroidetes,,,,,,0.93
OTU_3060,Bacteria,TM7,TM7-3,I025,,,,1
OTU_3061,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,1
OTU_2043,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,1
OTU_2042,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.88
OTU_2041,Bacteria,,,,,,,1
OTU_155,Bacteria,,,,,,,0.98
OTU_2047,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,,1
OTU_2046,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,,0.94
OTU_2045,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Hydrocarboniphaga,,1
OTU_2044,Bacteria,[Thermi],Deinococci,Thermales,Thermaceae,Thermus,,1
OTU_673,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,,0.99
OTU_332,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.89
OTU_671,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,0.97
OTU_670,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,1
OTU_677,Bacteria,Tenericutes,CK-1C4-19,,,,,0.98
OTU_676,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,0.95
OTU_675,Bacteria,Planctomycetes,vadinHA49,DH61,,,,1
OTU_333,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,,0.99
OTU_1426,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_1515,Bacteria,,,,,,,0.94
OTU_679,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,1
OTU_678,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,,0.92
OTU_1510,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,,1
OTU_330,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,,,0.91
OTU_1512,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,,1
OTU_1513,Bacteria,,,,,,,0.99
OTU_331,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,,,1
OTU_884,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,,0.81
OTU_2930,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],OR-59,,1
OTU_337,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.88
OTU_3633,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,1
OTU_3248,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.84
OTU_3249,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii,0.97
OTU_886,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,,0.83
OTU_1427,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,,1
OTU_3242,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.96
OTU_3243,Bacteria,Proteobacteria,Betaproteobacteria,Tremblayales,Tremblayaceae,,,0.84
OTU_2739,Bacteria,OP3,koll11,GIF10,kpj58rc,,,0.91
OTU_887,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,1
OTU_3246,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,,0.97
OTU_3247,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,,0.95
OTU_3244,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_3245,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.82
OTU_2878,Bacteria,Proteobacteria,,,,,,0.84
OTU_3439,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,,0.81
OTU_1900,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,0.99
OTU_3438,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,,0.84
OTU_3317,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,,,1
OTU_3648,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.97
OTU_2937,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nakamurellaceae,,,0.99
